-0.19	-0.01	1.00	4.50	0.23	-3.72	-0.19	-0.06	0.99	23.87
-0.19	-0.02	1.02	-1.05	-4.47	-4.21	-0.19	-0.06	1.00	23.88
-0.19	-0.01	1.01	-0.44	-6.42	-2.08	-0.19	-0.06	1.00	23.87
-0.19	-0.04	1.01	-1.48	-9.23	-2.38	-0.19	-0.06	1.00	23.88
-0.19	-0.03	1.01	-0.69	-8.68	-0.43	-0.19	-0.06	1.00	23.88
-0.18	-0.04	1.02	-1.85	-8.19	-0.92	-0.19	-0.06	1.00	23.89
-0.18	-0.04	1.01	-1.54	-6.85	0.31	-0.19	-0.06	1.00	23.88
-0.18	-0.07	1.01	-0.93	-5.75	0.79	-0.19	-0.06	1.00	23.89
-0.17	-0.05	1.01	2.06	-5.14	0.18	-0.19	-0.06	1.00	23.88
-0.17	-0.03	1.01	-0.32	-3.25	0.61	-0.19	-0.06	1.00	23.88
-0.18	-0.07	1.02	1.08	-3.98	1.28	-0.19	-0.06	1.00	23.90
-0.18	-0.05	1.01	3.10	-4.28	-0.18	-0.19	-0.06	1.00	23.89
-0.19	-0.05	1.01	2.00	-5.50	-2.26	-0.19	-0.06	1.00	23.91
-0.19	-0.09	1.01	3.77	-5.14	-2.87	-0.19	-0.06	1.00	23.87
-0.17	-0.04	0.99	12.44	-0.44	-1.53	-0.19	-0.06	1.00	23.90
-0.34	-0.04	1.01	9.69	2.49	2.87	-0.19	-0.06	1.00	23.91
-0.19	0.00	1.03	-0.56	-11.30	-11.23	-0.19	-0.06	1.00	23.89
-0.17	0.01	1.02	-7.28	-9.41	-7.39	-0.19	-0.05	1.00	23.88
-0.18	-0.11	1.03	-12.28	-1.05	-7.93	-0.19	-0.05	1.00	23.88
-0.20	-0.09	1.00	-4.84	-3.25	-5.62	-0.19	-0.06	1.00	23.89
-0.18	-0.08	0.99	0.60	-6.91	2.38	-0.19	-0.06	1.00	23.89
-0.16	-0.03	1.01	2.37	-1.84	-5.92	-0.19	-0.06	1.00	23.92
-0.18	-0.07	1.02	2.24	-4.95	2.93	-0.19	-0.06	1.00	23.91
-0.20	-0.07	1.01	4.75	-2.15	2.01	-0.19	-0.06	1.00	23.90
-0.20	-0.06	1.00	7.62	-4.95	6.90	-0.19	-0.06	1.00	23.89
-0.18	-0.07	1.02	4.69	-3.18	-0.61	-0.19	-0.06	1.00	23.88
-0.18	-0.12	1.02	14.57	0.36	11.90	-0.19	-0.06	1.00	23.91
-0.14	0.01	1.00	19.58	-1.54	-3.05	-0.19	-0.06	1.00	23.88
-0.23	-0.02	1.02	7.49	-8.07	-8.36	-0.19	-0.06	1.00	23.91
-0.19	0.02	1.02	-5.32	-6.05	-17.94	-0.19	-0.05	1.00	23.88
-0.16	-0.03	1.03	-4.59	-4.34	0.61	-0.19	-0.05	1.00	23.89
-0.21	-0.05	1.01	-10.70	-2.94	-2.75	-0.19	-0.05	1.00	23.91
-0.20	-0.07	1.01	-8.68	-8.98	0.67	-0.19	-0.05	1.00	23.88
-0.16	-0.13	1.01	-0.38	-7.40	1.59	-0.19	-0.06	1.00	23.89
-0.20	-0.07	1.00	7.98	-0.19	11.72	-0.19	-0.06	1.00	23.91
-0.23	-0.04	0.98	12.99	-0.74	9.03	-0.19	-0.06	1.00	23.91
-0.20	-0.06	1.00	15.85	-2.45	9.58	-0.19	-0.06	1.00	23.90
-0.24	-0.05	0.98	7.37	-6.60	-13.79	-0.19	-0.06	1.00	23.87
-0.21	-0.27	0.92	39.84	-13.62	-11.41	-0.19	-0.06	1.00	23.91
-0.03	0.28	1.02	93.98	-19.18	12.70	-0.19	-0.05	1.00	23.92
-0.18	0.02	1.04	34.65	11.65	-21.12	-0.19	-0.05	1.00	23.88
-0.25	0.30	1.03	19.33	15.49	0.67	-0.19	-0.05	1.00	23.91
-0.26	0.15	1.00	-1.91	3.90	-4.70	-0.19	-0.05	1.00	23.89
-0.21	0.08	0.97	6.27	-4.47	-12.76	-0.19	-0.05	1.00	23.90
-0.21	0.13	0.98	21.35	-4.89	-0.49	-0.19	-0.04	1.00	23.90
-0.24	0.21	0.97	23.18	-4.71	-12.45	-0.19	-0.04	1.00	23.91
-0.18	0.19	1.03	12.07	-11.06	-3.05	-0.19	-0.04	1.00	23.87
-0.21	0.18	1.01	-9.47	-19.05	3.91	-0.19	-0.04	1.00	23.89
-0.23	0.23	1.02	-13.38	-10.33	6.65	-0.19	-0.03	1.00	23.91
-0.14	0.17	1.04	-29.31	-9.72	8.61	-0.19	-0.03	1.00	23.93
-0.18	0.05	1.01	-36.45	-13.50	18.25	-0.19	-0.03	1.00	23.90
-0.13	0.02	1.00	-33.58	-19.48	21.67	-0.19	-0.03	1.00	23.91
-0.17	-0.03	0.98	-20.40	-2.51	27.83	-0.19	-0.03	1.00	23.89
-0.15	-0.00	1.02	-6.48	5.97	20.32	-0.19	-0.03	1.00	23.91
-0.20	0.09	1.02	8.41	-1.72	1.46	-0.19	-0.03	1.00	23.88
-0.24	0.09	0.92	-13.38	-30.71	6.90	-0.19	-0.03	1.00	23.91
-0.17	-0.02	1.03	5.72	-0.62	-1.65	-0.19	-0.03	1.00	23.91
-0.21	0.09	0.99	-7.46	-8.43	2.44	-0.19	-0.03	1.00	23.87
-0.16	0.02	1.01	-3.68	-11.36	-4.46	-0.19	-0.03	1.00	23.90
-0.18	0.02	0.99	-0.26	-9.96	-5.37	-0.19	-0.03	1.00	23.92
-0.16	0.01	1.00	0.29	-10.26	-11.41	-0.19	-0.03	1.00	23.89
-0.24	0.06	0.99	8.77	-8.98	-16.48	-0.19	-0.03	1.00	23.89
-0.07	-0.05	1.09	-6.48	-6.85	-5.31	-0.19	-0.03	1.00	23.89
-0.09	-0.02	1.04	6.76	0.54	-4.94	-0.19	-0.03	1.00	23.90
-0.24	0.04	0.98	-11.43	-4.22	-4.46	-0.19	-0.02	1.00	23.88
-0.15	-0.07	0.97	-6.55	-20.09	-20.20	-0.19	-0.03	1.00	23.89
-0.02	-0.08	1.03	6.15	-17.10	-16.24	-0.19	-0.03	1.00	23.88
-0.11	-0.05	1.03	24.52	1.45	1.34	-0.18	-0.03	1.00	23.89
-0.16	0.03	1.02	24.09	1.45	-4.03	-0.18	-0.03	1.00	23.91
-0.18	0.12	0.99	18.54	-5.32	-2.14	-0.18	-0.02	1.00	23.90
-0.13	0.06	1.01	-2.88	-2.70	-13.49	-0.18	-0.02	1.00	23.90
-0.09	0.01	1.02	-2.70	2.19	-10.07	-0.18	-0.02	1.00	23.91
-0.13	0.05	1.03	-2.58	7.99	-7.69	-0.18	-0.02	1.00	23.89
-0.18	0.05	1.01	-2.58	-0.38	-5.00	-0.18	-0.02	1.00	23.89
-0.15	0.07	1.01	-2.21	-8.86	2.08	-0.18	-0.02	1.00	23.91
-0.16	-0.05	1.04	-6.91	-3.79	7.14	-0.18	-0.02	1.00	23.90
-0.15	0.06	1.00	-6.79	0.17	1.59	-0.18	-0.02	1.00	23.90
-0.20	-0.05	0.98	-1.42	-4.95	0.55	-0.18	-0.02	1.00	23.89
-0.16	-0.01	0.99	4.44	-10.69	0.85	-0.18	-0.02	1.00	23.91
-0.16	0.00	1.01	7.19	-11.00	2.32	-0.18	-0.02	1.00	23.91
-0.12	0.04	1.03	5.17	-8.74	2.14	-0.18	-0.02	1.00	23.91
-0.15	0.02	1.03	-0.08	-2.88	2.62	-0.18	-0.02	1.00	23.90
-0.16	0.03	1.00	-4.90	2.49	0.85	-0.18	-0.02	1.00	23.90
-0.19	-0.00	0.96	-4.10	6.34	-2.26	-0.18	-0.02	1.00	23.88
-0.35	0.03	0.92	-6.73	-8.49	0.18	-0.18	-0.02	1.00	23.91
-0.14	0.02	1.05	8.47	-7.03	-13.55	-0.18	-0.02	1.00	23.89
-0.07	-0.01	1.12	15.92	6.52	-13.49	-0.18	-0.02	1.00	23.91
-0.18	0.02	1.04	5.23	-1.29	-7.57	-0.18	-0.02	1.00	23.93
-0.14	-0.03	1.00	-8.74	-0.56	-2.56	-0.18	-0.02	1.00	23.93
-0.16	-0.04	1.00	3.77	12.20	4.27	-0.18	-0.02	1.00	23.90
-0.20	-0.02	1.00	1.21	8.11	6.53	-0.18	-0.02	1.00	23.89
-0.23	0.00	1.00	-2.03	8.53	2.81	-0.18	-0.02	1.00	23.92
-0.24	0.07	0.98	6.70	-15.88	-4.21	-0.18	-0.02	1.00	23.90
-0.21	-0.05	1.00	-5.14	-14.66	-4.27	-0.18	-0.02	1.00	23.90
-0.16	-0.02	1.04	9.26	0.11	-4.88	-0.18	-0.02	1.00	23.90
-0.21	0.01	1.01	-2.52	-0.87	0.06	-0.18	-0.02	1.00	23.90
-0.16	0.01	1.02	-0.32	1.64	-0.73	-0.18	-0.02	1.00	23.93
-0.23	-0.01	1.00	-2.09	2.19	2.50	-0.18	-0.02	1.00	23.89
-0.27	-0.05	1.02	3.59	0.54	42.54	-0.18	-0.02	1.00	23.93
-0.26	0.06	0.98	-5.63	-3.79	20.81	-0.18	-0.02	1.00	23.92
-0.89	-0.42	1.03	2.12	-15.33	-35.40	-0.19	-0.02	1.00	23.92
-0.90	0.45	0.92	-4.90	6.22	-31.25	-0.20	-0.02	1.00	23.94
0.28	0.91	0.86	16.53	36.79	21.24	-0.19	-0.01	1.00	23.89
0.25	1.33	0.56	16.65	40.70	-22.70	-0.19	0.01	1.00	23.91
-0.39	-0.75	1.36	21.59	-25.03	31.49	-0.19	-0.00	1.00	23.92
0.89	-0.16	1.05	-16.25	31.30	100.28	-0.18	-0.00	1.00	23.92
-0.50	0.04	1.03	-16.01	9.27	102.05	-0.18	-0.00	1.00	23.91
-0.85	1.17	1.41	-11.67	-28.82	0.73	-0.19	0.01	1.01	23.90
0.53	-1.53	0.96	-2.27	3.96	18.86	-0.18	-0.00	1.00	23.89
0.08	-0.59	1.04	11.95	4.51	-40.83	-0.18	-0.01	1.01	23.92
0.16	0.17	1.13	10.06	2.67	-40.34	-0.18	-0.01	1.01	23.90
0.43	-0.03	1.36	13.66	3.22	-11.05	-0.17	-0.01	1.01	23.92
-0.92	-0.45	1.16	5.60	-14.29	38.39	-0.18	-0.01	1.01	23.91
0.21	-0.50	0.39	6.15	-4.34	-20.69	-0.17	-0.02	1.01	23.91
-0.63	0.78	1.61	2.79	-8.98	20.02	-0.18	-0.01	1.01	23.89
0.50	-0.66	0.74	2.18	-2.57	-28.87	-0.17	-0.02	1.01	23.94
-0.35	1.22	0.92	-10.45	-22.78	21.30	-0.17	-0.00	1.01	23.91
-0.96	0.78	1.35	-3.49	-12.52	20.26	-0.18	0.00	1.01	23.91
0.01	-0.90	1.15	7.74	0.66	-8.73	-0.18	-0.01	1.01	23.91
-0.09	-1.24	0.92	5.97	0.78	-19.78	-0.18	-0.02	1.01	23.90
0.46	-1.40	0.81	3.28	1.39	-22.34	-0.17	-0.03	1.01	23.90
0.60	-1.37	0.83	2.92	0.17	-22.16	-0.16	-0.05	1.01	23.91
0.57	-1.41	0.84	3.71	0.78	-21.79	-0.16	-0.06	1.01	23.91
0.29	-1.43	0.87	10.54	4.51	-21.36	-0.15	-0.07	1.00	23.89
-0.11	-1.36	0.97	9.81	7.92	-18.62	-0.15	-0.09	1.00	23.91
-0.10	-1.06	1.10	7.74	6.03	-7.20	-0.15	-0.10	1.01	23.92
-0.82	-0.03	1.29	4.14	-2.39	6.35	-0.16	-0.09	1.01	23.91
-1.34	1.08	1.17	1.02	-13.99	17.27	-0.17	-0.08	1.01	23.90
-0.36	1.72	1.05	-2.82	-21.37	15.81	-0.17	-0.06	1.01	23.93
0.33	0.22	0.79	-1.97	-13.56	-1.53	-0.17	-0.06	1.01	23.91
1.00	-0.78	0.91	2.92	-0.68	-23.13	-0.16	-0.07	1.01	23.94
-0.22	-1.34	1.18	6.64	1.45	-24.35	-0.16	-0.08	1.01	23.93
-0.86	-0.43	1.34	6.03	-6.85	-6.41	-0.16	-0.09	1.01	23.93
-1.11	1.41	0.92	2.55	-14.60	8.73	-0.17	-0.07	1.01	23.90
0.33	0.77	0.86	-0.50	-14.84	-4.15	-0.17	-0.06	1.01	23.93
0.99	-0.88	0.96	6.09	-3.18	-25.09	-0.16	-0.07	1.01	23.91
-0.16	-1.34	1.22	8.47	0.66	-20.63	-0.16	-0.08	1.01	23.89
-1.33	0.82	1.15	3.71	-8.74	4.15	-0.17	-0.07	1.01	23.90
0.03	1.51	0.95	-2.09	-12.16	4.09	-0.17	-0.06	1.01	23.90
1.14	-0.83	0.79	2.06	-0.44	-19.04	-0.15	-0.07	1.01	23.91
-0.26	-1.37	1.25	5.48	2.74	-12.27	-0.15	-0.08	1.01	23.91
-1.48	0.96	1.15	-0.20	-8.49	16.97	-0.17	-0.07	1.01	23.91
0.25	0.92	0.86	-5.14	-9.35	9.70	-0.16	-0.06	1.01	23.93
0.79	-1.44	1.00	1.69	2.37	-15.62	-0.15	-0.07	1.01	23.92
-0.69	-0.76	1.33	3.89	-2.70	2.01	-0.16	-0.08	1.01	23.90
-0.70	1.86	0.85	-1.05	-12.89	15.32	-0.16	-0.06	1.01	23.91
0.88	-0.09	0.65	2.55	-4.83	-10.93	-0.15	-0.06	1.01	23.91
-0.13	-1.23	1.22	8.96	3.16	-17.33	-0.15	-0.07	1.01	23.91
-1.48	0.96	1.10	3.40	-8.68	11.17	-0.17	-0.06	1.01	23.91
0.34	0.61	0.89	-2.82	-4.95	1.83	-0.16	-0.05	1.01	23.91
0.45	-1.51	1.09	3.46	1.76	-15.87	-0.16	-0.07	1.01	23.91
-1.19	0.11	1.24	4.14	-5.81	11.47	-0.17	-0.07	1.01	23.91
0.02	1.55	0.97	-3.74	-10.51	13.24	-0.16	-0.05	1.01	23.92
1.01	-1.11	0.97	2.85	0.84	-16.17	-0.15	-0.06	1.01	23.93
-0.64	-0.89	1.37	7.43	-2.02	-2.38	-0.16	-0.07	1.02	23.89
-0.58	1.90	0.93	-3.37	-13.68	13.73	-0.16	-0.05	1.02	23.91
1.13	-0.45	0.73	1.02	-1.60	-13.31	-0.15	-0.05	1.01	23.90
-0.47	-1.18	1.25	7.31	0.84	-7.93	-0.15	-0.07	1.02	23.91
-0.64	1.98	0.93	-1.66	-14.35	14.16	-0.16	-0.05	1.01	23.89
1.23	-0.52	0.82	1.88	-2.27	-13.31	-0.14	-0.05	1.01	23.94
-0.61	-0.99	1.26	6.76	0.97	-3.23	-0.15	-0.06	1.02	23.89
-0.30	1.93	1.00	-3.13	-13.56	15.81	-0.15	-0.04	1.02	23.91
1.07	-1.24	0.96	1.21	0.42	-14.40	-0.14	-0.05	1.01	23.91
-1.02	-0.35	1.37	5.85	-2.76	4.58	-0.15	-0.05	1.02	23.90
0.13	1.32	0.92	4.69	-10.02	10.13	-0.14	-0.04	1.02	23.90
0.49	-1.37	1.04	-2.09	11.53	-21.91	-0.14	-0.05	1.02	23.93
-1.50	0.77	1.08	1.45	-3.73	8.18	-0.15	-0.05	1.02	23.92
0.52	0.41	0.77	4.26	-11.97	3.05	-0.14	-0.04	1.02	23.91
-0.25	-1.41	1.26	22.26	-8.01	-5.31	-0.14	-0.06	1.02	23.89
-0.92	1.82	0.85	3.95	-19.66	16.54	-0.15	-0.04	1.02	23.91
1.19	-0.99	0.88	-1.36	2.74	-17.58	-0.14	-0.05	1.02	23.88
-1.10	-0.36	1.22	-3.13	-1.41	-7.20	-0.15	-0.05	1.02	23.91
0.35	1.07	0.98	-10.82	-19.11	9.58	-0.14	-0.04	1.02	23.90
-0.03	-1.60	0.95	19.09	0.97	-15.38	-0.14	-0.05	1.02	23.92
-1.31	1.41	1.07	15.49	-11.73	15.81	-0.15	-0.04	1.02	23.89
1.13	-0.66	0.73	15.92	-0.01	-10.80	-0.14	-0.04	1.01	23.92
-0.98	-0.48	1.43	10.00	1.70	1.89	-0.15	-0.05	1.02	23.92
0.44	1.39	0.89	-3.37	-4.71	11.66	-0.14	-0.03	1.02	23.92
0.04	-1.52	1.21	4.26	7.01	-10.38	-0.14	-0.05	1.02	23.90
-1.25	1.53	0.87	-8.74	-9.72	15.01	-0.15	-0.03	1.02	23.88
1.18	-0.82	0.85	-5.45	-5.99	-3.97	-0.14	-0.04	1.02	23.90
-1.22	-0.05	1.21	1.08	-8.74	21.36	-0.15	-0.04	1.02	23.89
0.46	0.42	0.65	12.44	-1.41	18.55	-0.14	-0.04	1.01	23.92
-0.54	-1.12	1.04	21.10	2.25	11.47	-0.15	-0.05	1.01	23.92
-0.08	1.85	1.13	14.27	-7.09	26.18	-0.15	-0.03	1.02	23.91
0.35	-1.38	1.18	10.24	-4.71	-5.49	-0.14	-0.04	1.02	23.92
-1.34	1.33	1.06	4.26	-11.12	21.79	-0.15	-0.03	1.02	23.90
1.22	-1.08	1.02	7.25	6.70	-8.97	-0.14	-0.04	1.02	23.88
-1.36	0.37	1.27	7.13	0.60	10.93	-0.15	-0.04	1.02	23.90
0.76	0.06	0.73	0.84	-15.21	-12.63	-0.14	-0.03	1.02	23.92
-0.96	-1.04	1.48	-8.74	-2.88	-16.91	-0.15	-0.04	1.02	23.88
0.29	0.66	0.84	-27.54	-18.69	-5.07	-0.15	-0.04	1.02	23.90
0.59	-0.01	0.57	-36.09	-20.70	-7.14	-0.14	-0.04	1.02	23.91
-0.82	-0.99	1.29	-29.92	2.00	-25.27	-0.15	-0.05	1.02	23.90
0.58	0.81	0.81	32.76	-9.59	21.55	-0.14	-0.04	1.02	23.87
-0.52	-0.94	1.12	40.76	6.89	16.97	-0.14	-0.05	1.02	23.92
0.55	1.65	0.87	18.24	3.41	27.04	-0.14	-0.03	1.02	23.90
-0.49	-0.82	0.95	-8.86	0.72	7.87	-0.14	-0.04	1.01	23.92
0.38	2.03	0.88	-23.45	-9.23	16.97	-0.13	-0.02	1.01	23.90
-0.39	-1.30	0.81	1.63	-3.49	-2.93	-0.14	-0.03	1.01	23.92
0.28	2.27	0.88	-11.55	-21.56	31.01	-0.13	-0.01	1.01	23.91
-0.28	-1.21	0.95	18.91	2.13	2.93	-0.13	-0.02	1.01	23.90
-0.03	1.92	0.96	21.53	-12.77	2.44	-0.13	0.00	1.01	23.91
-0.16	-1.42	1.10	38.44	-3.31	-17.52	-0.13	-0.01	1.01	23.92
-0.27	1.54	1.11	33.37	-4.04	-24.60	-0.14	0.00	1.01	23.91
-0.02	-1.57	1.32	44.97	-8.25	-19.29	-0.13	-0.01	1.01	23.90
-0.30	1.72	1.18	12.25	-12.52	-20.93	-0.14	0.00	1.02	23.91
0.05	-1.43	1.27	10.67	-10.39	-18.86	-0.13	-0.01	1.02	23.90
-0.06	2.00	1.12	-0.81	4.08	6.96	-0.13	0.01	1.02	23.89
-0.28	-1.45	0.95	-2.58	5.24	-9.89	-0.13	-0.01	1.02	23.91
0.21	1.93	1.09	-7.89	-8.31	15.08	-0.13	0.01	1.02	23.91
-0.36	-1.41	0.93	-8.80	-5.50	-3.97	-0.13	-0.00	1.02	23.91
0.20	1.68	1.11	3.22	-5.20	11.05	-0.13	0.02	1.02	23.91
-0.29	-1.46	1.05	2.49	1.21	-10.01	-0.13	0.00	1.02	23.93
-0.21	1.61	1.21	-18.81	-0.56	15.50	-0.13	0.02	1.02	23.90
0.07	-1.39	1.10	-35.11	-0.44	3.48	-0.13	0.00	1.02	23.91
-0.86	1.40	1.09	-38.53	-11.61	11.05	-0.14	0.02	1.02	23.90
0.71	-1.27	1.33	-47.56	-4.16	-16.66	-0.13	0.00	1.03	23.93
-1.34	1.11	1.08	-54.64	4.26	-10.80	-0.14	0.02	1.03	23.88
1.13	-1.30	0.82	-7.95	6.28	-32.29	-0.13	0.00	1.02	23.90
-1.38	1.28	0.96	32.21	-20.95	57.19	-0.14	0.02	1.02	23.88
1.18	0.43	0.72	35.14	-3.98	14.77	-0.13	0.02	1.02	23.89
-1.24	0.64	1.10	6.70	26.17	5.86	-0.14	0.03	1.02	23.91
0.49	0.75	0.40	-30.90	-3.92	-1.83	-0.13	0.03	1.02	23.91
-0.90	-0.13	1.00	-46.52	-35.11	-4.94	-0.14	0.03	1.02	23.89
0.48	1.01	0.55	-26.69	-41.64	-9.28	-0.13	0.04	1.01	23.90
-0.50	-1.44	0.86	-1.05	-35.17	-8.85	-0.14	0.03	1.01	23.88
0.39	0.72	0.84	28.61	-31.50	13.98	-0.13	0.03	1.01	23.89
-0.28	-2.26	1.30	70.73	-7.88	-28.14	-0.13	0.01	1.01	23.88
0.29	1.17	1.28	83.42	-3.43	-1.83	-0.13	0.02	1.01	23.93
-0.20	-1.74	1.30	44.42	-1.78	-22.40	-0.13	0.00	1.02	23.91
0.03	1.91	1.29	-6.61	-3.37	13.49	-0.13	0.02	1.02	23.91
-0.13	-1.43	1.12	-5.26	5.60	-2.08	-0.13	0.01	1.02	23.88
0.00	1.87	0.99	-18.69	5.91	12.63	-0.13	0.03	1.02	23.88
-0.15	-1.44	0.92	-10.45	-1.54	-3.85	-0.13	0.01	1.02	23.88
0.02	1.95	0.99	-0.56	-12.52	10.44	-0.13	0.03	1.02	23.89
-0.06	-1.28	0.97	15.49	1.33	-16.11	-0.13	0.02	1.02	23.88
0.02	1.91	1.10	13.35	-5.32	0.12	-0.12	0.04	1.02	23.92
-0.18	-1.43	0.98	13.11	-1.84	-11.84	-0.12	0.02	1.02	23.88
0.24	1.81	1.09	10.18	-8.92	5.74	-0.12	0.04	1.02	23.91
-0.36	-1.68	1.00	21.04	4.26	-11.35	-0.12	0.02	1.02	23.89
0.28	1.48	1.19	-1.24	-15.45	-2.38	-0.12	0.04	1.02	23.91
-0.55	-1.78	1.38	-11.98	-13.56	-3.23	-0.12	0.02	1.02	23.90
0.52	0.66	1.06	-29.37	4.81	6.96	-0.12	0.03	1.02	23.90
-0.64	-1.34	1.37	-8.80	20.99	-22.40	-0.12	0.01	1.03	23.91
0.52	0.56	0.67	-85.04	34.47	-70.92	-0.12	0.02	1.02	23.90
-1.46	-0.48	1.15	-28.82	-38.89	60.24	-0.13	0.01	1.03	23.90
1.90	0.16	1.02	17.20	-45.79	55.48	-0.11	0.02	1.03	23.89
-1.18	1.65	1.08	91.05	33.07	27.59	-0.12	0.03	1.03	23.90
1.10	-0.39	0.76	19.39	31.67	-10.19	-0.11	0.03	1.02	23.89
-1.40	2.29	0.68	-36.94	-15.64	14.22	-0.12	0.05	1.02	23.89
0.26	-0.85	1.01	-29.74	-31.93	6.29	-0.12	0.04	1.02	23.89
0.13	2.17	0.68	-11.55	-35.41	15.75	-0.11	0.06	1.02	23.89
-0.58	-1.44	0.92	13.41	-23.02	-43.95	-0.12	0.05	1.02	23.91
0.67	0.19	0.88	36.06	-4.95	-14.89	-0.11	0.05	1.01	23.88
-1.46	-0.86	1.51	52.23	5.73	-20.39	-0.12	0.04	1.02	23.90
1.32	-1.24	1.31	18.11	7.44	-7.32	-0.11	0.03	1.02	23.89
-1.24	1.36	1.20	9.63	4.38	1.59	-0.12	0.04	1.02	23.91
-0.03	-1.40	1.34	-2.52	5.36	-23.56	-0.12	0.03	1.03	23.89
0.55	1.23	0.96	-39.57	-8.31	-4.64	-0.11	0.04	1.03	23.89
-1.15	-0.73	1.09	-11.18	-10.57	-0.79	-0.12	0.03	1.03	23.90
1.30	-0.77	0.61	-9.72	-6.54	-10.99	-0.11	0.02	1.02	23.89
-1.42	1.54	0.98	1.08	-12.34	6.71	-0.12	0.04	1.02	23.89
-0.04	-1.53	1.19	0.53	-4.53	-17.09	-0.12	0.02	1.02	23.88
0.60	0.92	0.93	-0.26	-10.14	0.98	-0.11	0.03	1.02	23.91
-1.41	0.10	1.15	-0.14	-3.79	1.83	-0.13	0.03	1.02	23.88
1.03	-1.60	1.18	-0.26	7.62	-13.43	-0.12	0.01	1.03	23.90
-0.07	2.00	0.97	-1.05	-4.47	3.85	-0.12	0.03	1.03	23.90
-1.04	-1.03	1.15	-1.24	-0.93	-7.20	-0.12	0.02	1.03	23.88
1.37	-0.64	0.77	0.72	-3.37	-10.86	-0.11	0.02	1.02	23.87
-0.78	1.87	0.92	4.50	-10.08	6.16	-0.12	0.04	1.02	23.88
-0.69	-1.40	1.04	-3.13	-0.80	-14.77	-0.12	0.02	1.02	23.87
1.17	-0.34	0.51	5.11	-3.92	-16.05	-0.11	0.02	1.02	23.87
-1.19	1.76	0.81	9.39	-15.21	5.25	-0.12	0.04	1.02	23.91
-0.64	-1.31	1.05	4.69	0.48	-3.05	-0.13	0.02	1.02	23.90
1.15	-0.06	0.59	12.44	-4.16	0.55	-0.11	0.02	1.01	23.89
-0.87	1.86	0.87	6.82	-9.53	20.63	-0.12	0.04	1.01	23.90
-0.73	-1.01	1.10	15.92	2.19	-2.62	-0.13	0.03	1.01	23.88
1.30	-0.66	0.74	3.04	-4.47	-7.39	-0.11	0.02	1.01	23.88
-0.36	2.20	0.85	1.63	-7.40	12.39	-0.11	0.04	1.01	23.88
-1.13	-0.60	1.29	15.92	-8.37	2.01	-0.12	0.04	1.01	23.92
1.12	-1.44	1.13	11.46	3.59	-11.23	-0.11	0.02	1.01	23.90
0.58	1.80	0.92	-0.81	-13.07	4.64	-0.11	0.04	1.01	23.88
-1.56	0.69	1.24	-7.77	-6.18	5.92	-0.12	0.05	1.01	23.89
0.07	-1.62	1.06	-7.70	7.99	-10.13	-0.12	0.03	1.01	23.89
1.21	0.46	0.87	-16.49	-5.75	7.32	-0.10	0.03	1.01	23.89
